subj	subj_idx	item	condition	item_mem	Bmem	Bconf
82IC	39	28015	8	3	0	3
82IC	39	19064	9	2	0	0
82IC	39	28036	8	1	1	4
82IC	39	26017	6	3	1	3
82IC	39	27011	7	2	1	4
82IC	39	18003	8	1	0	1
82IC	39	19079	9	1	0	0
82IC	39	19048	9	1	0	0
82IC	39	19069	9	1	0	0
82IC	39	18046	8	3	1	6
82IC	39	17008	7	2	1	1
82IC	39	26010	6	3	0	2
82IC	39	25008	5	1	0	2
82IC	39	25070	5	1	0	2
82IC	39	27024	7	1	0	2
82IC	39	19020	9	1	0	0
82IC	39	29027	9	1	0	0
82IC	39	19006	9	1	0	0
82IC	39	-15071	5	3	1	3
82IC	39	29028	9	1	0	0
82IC	39	19054	9	1	0	0
82IC	39	19063	9	1	0	0
82IC	39	17025	7	2	1	1
82IC	39	-16049	6	3	1	5
82IC	39	29037	9	0	0	0
82IC	39	-16016	6	2	1	5
82IC	39	28060	8	3	1	5
82IC	39	29031	9	2	0	0
82IC	39	25061	5	2	0	2
82IC	39	27014	7	3	0	4
82IC	39	-15051	5	2	0	5
82IC	39	28072	8	1	1	3
82IC	39	-16041	6	2	0	2
82IC	39	17006	7	2	0	2
82IC	39	27027	7	2	0	4
82IC	39	19078	9	2	0	0
82IC	39	17010	7	3	1	4
82IC	39	26063	6	3	1	3
82IC	39	18066	8	1	0	1
82IC	39	27005	7	2	0	5
82IC	39	29053	9	2	0	0
82IC	39	25054	5	3	0	4
82IC	39	29006	9	2	0	0
82IC	39	17062	7	2	1	3
82IC	39	29046	9	1	0	0
82IC	39	29008	9	3	0	0
82IC	39	26044	6	2	1	6
82IC	39	29067	9	1	0	0
82IC	39	28040	8	2	1	1
82IC	39	29022	9	2	0	0
82IC	39	18022	8	3	1	6
82IC	39	19038	9	1	0	0
82IC	39	18017	8	2	1	6
82IC	39	17012	7	2	1	3
82IC	39	19053	9	1	0	0
82IC	39	26042	6	1	0	3
82IC	39	-15030	5	1	0	4
82IC	39	-16069	6	3	1	5
82IC	39	-16057	6	3	1	5
82IC	39	28025	8	3	1	3
82IC	39	26046	6	3	1	3
82IC	39	-15001	5	3	1	2
82IC	39	-15053	5	3	1	1
82IC	39	-15031	5	1	1	1
82IC	39	29058	9	1	0	0
82IC	39	19011	9	2	0	0
82IC	39	29049	9	2	0	0
82IC	39	27056	7	1	0	5
82IC	39	19003	9	1	0	0
82IC	39	19072	9	1	0	0
82IC	39	-15040	5	2	1	4
82IC	39	17059	7	1	0	5
82IC	39	18034	8	2	0	2
82IC	39	19044	9	1	0	0
82IC	39	-16027	6	2	1	4
82IC	39	18020	8	1	1	4
82IC	39	19068	9	1	0	0
82IC	39	-15035	5	3	0	3
