subject	repetition	condition	loc_in_pair	resp_big_small	resp_acc	RTs	Bmemory
4	1	2	1	0	1	848.612736677751	0
4	1	2	2	1	1	503.915736684576	0
4	1	2	1	0	1	560.124036623165	0
4	1	2	2	1	1	631.741836667061	0
4	1	1	1	0	1	535.85493657738	1
4	1	1	2	1	1	534.248936688527	1
4	1	1	1	1	1	638.479636516422	0
4	1	1	2	0	1	566.422536736354	0
4	1	2	1	1	1	748.380336444825	1
4	1	2	2	0	1	540.617236867547	1
4	1	2	1	0	1	451.919136568904	1
4	1	2	2	1	1	492.089436622337	1
4	1	2	1	0	1	538.604236673564	0
4	1	2	2	1	1	NaN	0
4	1	1	1	0	1	576.446436578408	0
4	1	1	2	1	1	512.551536550745	0
4	1	2	1	0	1	615.319336531684	0
4	1	2	2	1	1	559.720036573708	0
4	1	2	1	1	1	717.970436671749	0
4	1	2	2	0	1	510.540536604822	0
4	1	1	1	1	1	501.726436661556	0
4	1	1	2	0	1	590.059536742046	0
4	1	1	1	1	1	500.630936585367	1
4	1	1	2	0	1	507.768036797643	1
4	1	2	1	1	1	474.865536671132	1
4	1	2	2	0	1	521.49683656171	1
4	1	1	1	1	1	545.316436793655	0
4	1	1	2	0	1	497.037436580285	0
4	1	2	1	1	1	455.865036696196	1
4	1	2	2	0	1	359.944236697629	1
4	1	1	1	0	1	518.639836693183	1
4	1	1	2	1	1	494.823136599734	1
4	1	2	1	0	1	446.217636810616	0
4	1	2	2	1	1	518.118236679584	0
4	1	1	1	1	1	516.971536679193	0
4	1	1	2	0	1	435.957736568525	0
4	1	1	1	1	1	405.186136718839	1
4	1	1	2	0	1	426.989336498082	1
4	1	2	1	0	1	602.257536491379	1
4	1	2	2	1	1	521.845236653462	1
4	1	1	1	0	1	466.954336501658	1
4	1	1	2	1	1	496.369536733255	1
5	1	1	1	0	1	887.93741200061	1
5	1	1	2	1	1	583.567934001621	1
5	1	2	1	0	1	618.480578999879	0
5	1	2	2	1	1	409.05911200025	0
5	1	1	1	1	1	522.340702002111	0
5	1	1	2	0	1	523.330986998189	0
5	1	1	1	0	1	635.936796999886	0
5	1	1	2	1	1	523.043414999847	0
5	1	2	1	1	1	603.941968001891	1
5	1	2	2	0	1	428.703428999142	1
5	1	2	1	0	1	524.912025000958	1
5	1	2	2	1	1	543.081194999104	1
5	1	2	1	1	1	815.453572999104	1
5	1	2	2	0	1	894.500903999869	1
5	1	1	1	0	1	624.404450998554	0
5	1	1	2	1	1	719.892051001807	0
5	1	1	1	0	1	656.274280998332	0
5	1	1	2	1	1	594.047837999824	0
5	1	1	1	1	1	658.522292000271	1
5	1	1	2	0	1	707.046359999367	1
5	1	2	1	1	1	628.445817997999	0
5	1	2	2	0	1	468.641905001277	0
5	1	1	1	1	1	502.182068998081	1
5	1	1	2	0	1	518.113733000064	1
5	1	1	1	0	1	549.876170000061	1
5	1	1	2	1	1	551.283531000081	1
5	1	2	1	1	1	711.778144999698	1
5	1	2	2	0	1	471.870581000985	1
5	1	1	1	1	1	585.174343999824	0
5	1	1	2	0	1	570.221097001195	0
5	1	2	1	1	1	635.110453997186	0
5	1	2	2	0	1	522.620681000262	0
5	1	2	1	1	1	491.373382999882	1
5	1	2	2	0	1	507.288570999663	1
5	1	1	1	0	1	955.76638899729	1
5	1	1	2	1	1	540.221535000455	1
5	1	2	1	0	1	557.314589997986	0
5	1	2	2	1	1	749.416175000079	0
5	1	1	1	1	1	782.176212000195	0
5	1	1	2	0	1	623.094504997425	0
5	1	2	1	0	1	863.134490999073	0
5	1	2	2	1	1	991.678358001082	0
5	1	1	1	1	1	752.113039001415	0
5	1	1	2	0	1	529.509310999856	0
5	1	2	1	0	1	657.372877001762	1
5	1	2	2	1	1	530.54518999852	1
5	1	2	1	1	1	627.238604000013	0
5	1	2	2	0	1	564.067972001794	0
